reviewText,summary,overall,verified,vote
"very nice, good quality, easy to install, good price","very nice, good quality, easy to install",5.0,True,
Excellent,Five Stars,5.0,True,
Awesome.,Five Stars,5.0,True,
Exactly as advertised!,Five Stars,5.0,True,
Works great! I was working with a 32'' TV that I wanted to mount above my fridge. It moves around perfect and lets me do exactly what I wanted. It was hard finding a mount that would let me work in the small area. The arm has a great range of movement allowing me to get the perfect angle and distance for a good kitchen TV.,Works great! I was working with a 32'' TV that ...,5.0,True,
"Works perfectly, real easy set up.  Comes with an assorment of screws to fit different tv manufacturers. Holds my 46"" toshiba with no problems.  Amazing product, especially for the price.","Great Product, Great Price.",5.0,True,
good product,Five Stars,5.0,True,
Awesome! very easy to install or put together!,Definitely recommend,5.0,True,
Great mount for the price!,Five Stars,5.0,True,
Easy to install.  Used for my 55' Samsung smart tv.,worth the buy,5.0,True,
Excellent buy,Five Stars,5.0,True,
Really works well,Five Stars,5.0,True,
Great product,Great product,5.0,True,
"Good Waal Mount TV, shipping time and excellent package.",Five Stars,5.0,True,
Worked like a dream-easily installed-delivered on time,Five Stars,5.0,True,
it ok,Three Stars,3.0,True,
Holds up great love it !,Five Stars,5.0,True,
"I'm using this mount on a 22"" monitor on the wall right next to my bed. I have it hooked up to a computer, a PS4 and a PS3 and I'm absolutely loving being able to work & play while laying/sitting in bed. I know what you're thinking but hey, don't judge me... the kids have taken over my living room and we have a very small house so I didn't have very many options! :P

Anyways, there's only one thing I don't like about this wall mount and that's the ""rotational"" adjustment. When I transition from sitting to laying down, I reposition the monitor and it usually requires an adjustment to the rotational angle so I have to find the stupid little wrench that came with the monitor and loosen the nut, adjust, then re-tighten the nut. I've tried leaving it slightly loose but it always winds up loosening itself too much and I'm afraid of losing the nut in my bed/carpet. I really wish this thing came with a knob or something to make that adjustment or was designed better so that when the nut is slightly loosened, it would still have enough grip for it not to move when letting go after making adjustments.

Other than this minor annoyance, it looks and functions great and for less than $30 on this product, I am very pleased with my purchase overall.","Looks nice, works great!",4.0,True,
"this is a fantastic wall mount.  Very sturdy and very well constructed.  I'm using it to mount a 55"" led tv and it shows no signs of stress from the weight.  Works very easily and I can swing the TV out and in any direction with no effort at all.  I was pleasantly surprised by the quality at such a reasonable price.  Get it,  you won't regret it.",Buy  this mount!,5.0,True,
"This was the only wall mount I found that extends far enough to tilt our 40 inch tv perpendicular to the wall.  It's also pretty low-profile when it's flat against the wall. Easy to install, and very sturdy.",Love it so much we bought a second unit for the living room!,5.0,True,
"Ordered 2 for my Samsung and Insignia TVs, they worked perfectly and were easily installed in no time.
 Excellent Product",they worked perfectly and were easily installed in no time,5.0,True,
It weighs as much as a 5 year old but really durable.  Works well with my 55 inch panasonic. No problems.  Had 3 months,Great!,5.0,True,
works great,Four Stars,4.0,True,
Its great for our new ultra thin UltraHD 4K TV. Sweet wall hugging setup. Thank you.,Great wall hugging tv mount.,5.0,True,
Bought this unit a few years ago and now it looks radically different. It has kept my TV up on the wall very sell and has survived 3 soon to be 4 moves. If I had a need for another mount I would buy again from this company without a question.,Bought this unit a few years ago and now it ...,5.0,True,
Good product and great price,Five Stars,5.0,True,
"Very easy to install, works great with my 36"" flat.  Love it",Five Stars,5.0,True,
"Second one I have bought, no problems!",Excellent,5.0,True,
"Great instructions, was easy to put together and mount to wall, holds a heavy TV and pivots easily. We installed above the door in our workout room to conceal the view of the TV from the hallway. Great solution for our space!",Great Flexible TV Solution,5.0,True,
Worked Well.  Definitely would recommend.,Perfect solution- great price!,5.0,True,
"seems to sag a bit. works ok. rotates and extends smoothly,",works ok.,4.0,True,
Great hold!! Easy to install!!,Five Stars,5.0,True,
"Bought this to mount a 50"" LG in my daughters' playroom. Installed in about an hour (probably b/c I was doing it by myself) but was still able to do so easily

Very sturdy, with no bowing even when fully extended. Keeps it in place with no problem.","Great Value, Easy Install",5.0,True,
"I had to improvise by using more washers to mount my modern flat screen TV to it.  The screws are too long for
my TV so I had to add a bunch (5 each for each of the four corners).  If not, you could screw into your picture area.
Each TV will be different.  My guess is this was designed for an old model TV that was thicker than today's sets.",I had to improvise by using more washers to mount ...,5.0,True,
We have two of these mounts. Wonderful and the price is great.,Wonderful and the price is great,5.0,True,
It holds our TV up.  That's we asked of it.  Not difficult to install at all,The TV hasn't fallen yet...,4.0,True,
Perfect mount with a excellent price. Why spend $300.,Five Stars,5.0,True,
Works great. Loved the price,Five Stars,5.0,True,
"Works good, easy to put on, little wobbly when you are moving it, but we don't move it much. Feels secure despite wobbling.","Does what it should, great for the price.",5.0,True,
excelente,Five Stars,5.0,True,
"Exactly what we needed....our old mount was good but we couldn't turn wide enough and it barely pulled out.  This extends very far, and I had no problem putting it up.  Very sturdy, couldn't be easier to put together.",Great,5.0,True,
Very durable satisfied 100%.,Five Stars,5.0,True,
This item is great.  Easy installation.  Great price and it does its job well,TV on wall,5.0,True,
